geneID	mark
anonymous_gene_1626	1
anonymous_gene_1627	2
anonymous_gene_1628	1
anonymous_gene_1629	2
anonymous_gene_1630	2
anonymous_gene_1631	2
548645	2
54943	1
100128285	1
8447	1
85440	2
503834	1
503645	1
anonymous_gene_1632	2
84661	2
anonymous_gene_1633	1
anonymous_gene_1634	2
1925	2
23167	2
22979	1
254102	2
126272	1
anonymous_gene_1635	2
anonymous_gene_1636	1
anonymous_gene_1637	1
8664	2
8667	2
114794	1
84173	1
anonymous_gene_1638	1
64100	1
197342	1
326342	1
196047	1
anonymous_gene_1639	1
54566	1
anonymous_gene_1640	1
2047	1
9852	1
64787	1
51752	2
64167	1
54821	1
54845	1
54465	2
440695	1
54932	1
anonymous_gene_1641	1
90332	1
anonymous_gene_1642	1
23197	2
90268	1
83641	2
64773	1
9747	2
116224	1
441518	1
64855	1
anonymous_gene_1643	1
9715	1
257415	2
100124412	1
51306	2
25854	1
389658	1
167555	1
285596	1
158297	1
29057	1
728262	1
51016	1
84067	1
148753	1
642968	1
401565	1
130074	2
400451	1
84142	1
23172	2
283635	2
400823	1
728882	1
440585	1
84182	1
anonymous_gene_1644	1
131831	1
348262	1
642938	1
338811	1
anonymous_gene_1645	1
9917	2
anonymous_gene_1646	1
anonymous_gene_1647	1
728118	1
anonymous_gene_1648	1
anonymous_gene_1649	1
548321	1
414241	1
284593	1
131583	1
163933	1
54855	2
100130302	1
113115	1
92002	1
339521	1
150946	1
54478	1
9750	2
anonymous_gene_1650	1
440078	1
125704	1
149647	1
161142	1
anonymous_gene_1651	1
anonymous_gene_1652	1
389730	1
26165	1
441452	1
153643	1
55177	2
54854	1
113828	1
286077	1
196483	1
55199	1
375061	1
441327	1
283742	1
147965	1
84188	1
85302	1
54620	1
26223	1
anonymous_gene_1653	1
anonymous_gene_1654	1
23403	1
343413	1
619190	1
55612	1
83706	1
anonymous_gene_1655	1
anonymous_gene_1656	1
387758	2
401720	1
11259	2
24147	1
anonymous_gene_1657	1
100131561	1
83954	1
388698	1
55056	1
anonymous_gene_1658	1
440101	1
497049	1
150538	1
283011	1
anonymous_gene_1659	1
285668	1
anonymous_gene_1660	1
anonymous_gene_1661	1
388685	1
anonymous_gene_1662	1
anonymous_gene_1663	1
388182	1
401105	1
441094	1
401207	1
anonymous_gene_1664	1
440465	1
28982	1
158521	1
252995	1
653427	1
2308	2
2309	1
2359	1
anonymous_gene_1665	1
448831	1
83786	1
anonymous_gene_1666	1
anonymous_gene_1667	1
anonymous_gene_1668	1
128954	1
anonymous_gene_1669	1
643832	1
100132399	1
anonymous_gene_1670	1
anonymous_gene_1671	1
26748	1
729396	1
anonymous_gene_1672	1
anonymous_gene_1673	1
8693	1
anonymous_gene_1674	1
anonymous_gene_1675	1
118425	1
anonymous_gene_1676	1
anonymous_gene_1677	1
anonymous_gene_1678	1
anonymous_gene_1679	1
79017	2
449520	1
2679	1
645367	1
2681	1
91227	1
100126793	1
54826	1
64785	1
anonymous_gene_1680	1
anonymous_gene_1681	1
anonymous_gene_1682	2
57369	1
219770	1
113263	1
2736	1
256710	1
80772	1
anonymous_gene_1683	2
84656	2
anonymous_gene_1684	1
653641	1
647042	1
727832	1
388080	1
390535	1
anonymous_gene_1685	2
anonymous_gene_1686	2
anonymous_gene_1687	2
anonymous_gene_1688	1
anonymous_gene_1689	1
anonymous_gene_1690	1
60313	2
57720	2
anonymous_gene_1691	1
anonymous_gene_1692	1
anonymous_gene_1693	1
anonymous_gene_1694	1
anonymous_gene_1695	1
9721	1
493869	1
57476	1
54762	1
400581	1
anonymous_gene_1696	1
anonymous_gene_1697	2
2928	1
56169	1
2970	1
anonymous_gene_1698	1
727936	1
anonymous_gene_1699	1
anonymous_gene_1700	2
anonymous_gene_1701	1
54930	2
93323	1
3044	1
anonymous_gene_1702	1
anonymous_gene_1703	1
anonymous_gene_1704	2
anonymous_gene_1705	1
anonymous_gene_1706	1
anonymous_gene_1707	1
anonymous_gene_1708	1
anonymous_gene_1709	2
anonymous_gene_1710	1
anonymous_gene_1711	1
anonymous_gene_1712	1
100036567	1
anonymous_gene_1713	1
anonymous_gene_1714	1
anonymous_gene_1715	1
anonymous_gene_1716	1
anonymous_gene_1717	1
anonymous_gene_1718	2
anonymous_gene_1719	2
anonymous_gene_1720	2
253018	1
anonymous_gene_1721	1
54435	1
anonymous_gene_1722	2
51564	1
51020	2
anonymous_gene_1723	1
54497	2
anonymous_gene_1724	1
anonymous_gene_1725	1
anonymous_gene_1726	2
anonymous_gene_1727	1
anonymous_gene_1728	2
613227	1
anonymous_gene_1729	2
anonymous_gene_1730	2
55355	1
anonymous_gene_1731	1
3136	1
anonymous_gene_1732	2
22993	1
anonymous_gene_1733	1
anonymous_gene_1734	1
10949	2
10151	2
3189	2
221092	2
150280	1
27306	2
anonymous_gene_1735	1
anonymous_gene_1736	1
anonymous_gene_1737	1
664618	1
343477	1
29094	1
3064	1
135458	1
anonymous_gene_1738	1
169355	1
anonymous_gene_1739	2
10410	2
387733	1
57722	1
anonymous_gene_1740	1
286676	1
162540	1
anonymous_gene_1741	1
8551	1
283899	1
387755	1
26173	1
79781	1
389123	1
401067	1
440956	1
51477	1
anonymous_gene_1742	2
anonymous_gene_1743	1
anonymous_gene_1744	1
25959	2
8850	2
anonymous_gene_1745	1
anonymous_gene_1746	1
anonymous_gene_1747	1
anonymous_gene_1748	1
anonymous_gene_1749	1
221656	1
80759	1
9674	1
23514	2
23199	2
79932	2
9710	1
9692	2
anonymous_gene_1750	1
23334	1
23078	2
9858	1
anonymous_gene_1751	1
anonymous_gene_1752	1
23255	1
anonymous_gene_1753	2
23240	1
anonymous_gene_1754	1
57482	1
57536	1
57589	2
57613	1
57648	1
anonymous_gene_1755	2
57662	1
anonymous_gene_1756	2
55425	2
85459	2
anonymous_gene_1757	1
91749	1
158405	1
55614	2
anonymous_gene_1758	1
anonymous_gene_1759	1
anonymous_gene_1760	1
anonymous_gene_1761	1
3813	1
55243	1
anonymous_gene_1762	1
54758	1
55220	1
anonymous_gene_1763	1
123103	1
anonymous_gene_1764	2
anonymous_gene_1765	1
anonymous_gene_1766	1
anonymous_gene_1767	1
606293	1
402569	1
51315	2
anonymous_gene_1768	1
anonymous_gene_1769	1
386678	1
386672	1
353332	1
anonymous_gene_1770	1
anonymous_gene_1771	1
100151643	1
100288323	1
anonymous_gene_1772	1
anonymous_gene_1773	1
anonymous_gene_1774	1
anonymous_gene_1775	1
246269	1
10319	1
150082	1
414332	1
389812	1
anonymous_gene_1776	1
138307	1
149018	1
100529141	1
anonymous_gene_1777	1
132660	1
anonymous_gene_1778	1
anonymous_gene_1779	1
387787	1
anonymous_gene_1780	1
4008	2
100101938	1
100124692	1
100128239	1
100128573	1
anonymous_gene_1781	1
100128811	1
100128977	1
100129055	1
anonymous_gene_1782	1
anonymous_gene_1783	1
100129534	1
100130093	1
100130776	1
100132354	1
100132707	1
100133050	1
100133308	1
100133612	1
100133957	1
100188947	1
100188949	1
100190938	1
100190939	1
100190940	1
100192426	1
100216001	1
100216545	1
100270710	1
100270746	1
100272217	1
100286793	1
100287704	1
100289511	1
100302640	1
100303728	1
127841	1
anonymous_gene_1784	1
143188	1
143666	1
144438	2
144486	1
144742	1
146481	1
148709	1
148824	1
150527	1
150568	1
150622	1
151174	1
152217	2
154822	1
157381	1
157627	1
anonymous_gene_1785	1
202181	1
202781	1
221710	1
254312	1
255167	1
255512	1
283174	1
283314	1
283392	1
283856	1
283922	1
284009	1
284023	1
284632	1
284661	1
284749	1
284837	1
285370	1
285692	1
285696	1
285733	1
285735	1
285740	1
285847	1
286094	1
286367	1
286467	1
338588	1
338651	1
338799	1
339290	2
339788	1
340017	1
anonymous_gene_1786	1
340094	1
340357	1
342346	1
344595	1
387647	1
388789	1
389332	1
391322	1
400927	1
401397	2
401463	1
401588	1
402377	1
402644	2
440040	1
440839	1
440925	1
441177	1
anonymous_gene_1787	1
441601	1
441666	1
442421	1
493754	1
541473	1
550112	1
550643	2
55908	1
606724	1
619207	1
641298	1
641367	1
641518	1
642826	1
643837	2
643955	1
644649	1
645431	1
645676	1
645851	1
646762	1
646851	1
646999	1
anonymous_gene_1788	1
650226	1
650293	1
651250	1
653113	1
anonymous_gene_1789	1
anonymous_gene_1790	1
anonymous_gene_1791	1
654342	1
723972	2
727924	1
728190	2
728392	1
anonymous_gene_1792	1
anonymous_gene_1793	2
anonymous_gene_1794	1
728554	1
728606	1
728743	1
728758	1
728855	1
729082	2
729234	1
anonymous_gene_1795	1
729375	1
729467	1
731779	1
731789	1
91149	1
91450	1
92973	1
93622	1
503693	1
2846	1
54947	2
254531	1
23284	1
79948	1
26103	1
345193	1
anonymous_gene_1796	1
anonymous_gene_1797	1
90668	1
55073	1
100130733	1
127255	1
anonymous_gene_1798	1
anonymous_gene_1799	1
anonymous_gene_1800	1
51747	2
51213	1
80740	1
90624	1
145748	1
10894	2
anonymous_gene_1801	1
266740	1
139422	1
anonymous_gene_1802	1
anonymous_gene_1803	1
54551	1
anonymous_gene_1804	1
anonymous_gene_1805	1
4122	2
5609	1
79929	1
79649	2
anonymous_gene_1806	1
anonymous_gene_1807	1
anonymous_gene_1808	1
653657	1
anonymous_gene_1809	2
161357	1
anonymous_gene_1810	1
anonymous_gene_1811	1
259283	1
9282	1
9439	1
anonymous_gene_1812	1
anonymous_gene_1813	1
anonymous_gene_1814	2
79066	1
57721	2
51320	2
399664	1
85001	1
114130	1
anonymous_gene_1815	1
90768	1
403340	1
389538	1
anonymous_gene_1816	2
100073347	1
84864	1
54468	2
406892	1
406893	1
406899	1
406903	1
100302235	1
100302256	1
100302213	1
100302157	1
100302211	1
100302185	1
anonymous_gene_1817	2
100302161	1
100302170	1
406906	1
100302232	1
100302158	1
100302226	1
406909	1
100302219	1
100302145	1
100302149	1
100302136	1
100302172	1
406910	1
406912	1
100302123	1
100302214	1
100302163	1
406916	1
100302124	1
100302134	1
100302221	1
100302220	1
100302187	1
100302174	1
406919	1
100302255	1
442891	1
406932	1
406935	1
406937	1
100302126	1
406944	1
406945	1
100302139	1
100302257	1
406952	1
406958	1
100302263	1
406971	1
406972	1
442920	1
406974	1
100302290	1
100302176	1
406975	1
406978	1
406979	1
406980	1
406984	1
406985	1
574448	1
406987	1
100302225	1
406993	1
406996	1
407000	1
407002	1
407005	1
407008	1
407009	1
100313780	1
407013	1
407014	1
anonymous_gene_1818	1
407018	1
407025	1
442894	1
442896	1
407030	1
407037	1
100313769	1
442901	1
574408	1
574409	1
442902	1
442907	1
442911	1
407040	1
100126356	1
442914	1
442917	1
494324	1
664615	1
494332	1
494333	1
693121	1
554210	1
574451	1
554212	1
554213	1
693123	1
619556	1
619555	1
574443	1
574450	1
574453	1
574454	1
574501	1
anonymous_gene_1819	1
574503	1
574513	1
574459	1
574485	1
574488	1
574489	1
574472	1
574470	1
664612	1
664617	1
693125	1
693128	1
100313895	1
anonymous_gene_1820	1
anonymous_gene_1821	1
anonymous_gene_1822	1
693135	1
693148	1
693149	1
693152	1
693162	1
693163	1
693174	1
693180	1
693188	1
693189	1
693190	1
693194	1
693196	1
693203	1
693212	1
693213	1
693220	1
693223	1
693224	1
693228	1
693229	1
693230	1
723779	1
724025	1
anonymous_gene_1823	1
100033819	1
100313781	1
768222	1
anonymous_gene_1824	1
100126342	1
407051	1
100126320	1
407049	1
407050	1
100126350	1
100126328	1
100126352	1
100126332	1
407054	1
407056	1
406882	1
406885	1
406886	1
406890	1
406891	1
57496	1
anonymous_gene_1825	1
anonymous_gene_1826	1
anonymous_gene_1827	1
64210	1
25843	2
4336	1
79906	1
254956	1
54737	2
4359	1
anonymous_gene_1828	1
anonymous_gene_1829	1
anonymous_gene_1830	1
anonymous_gene_1831	1
anonymous_gene_1832	1
anonymous_gene_1833	1
anonymous_gene_1834	2
anonymous_gene_1835	1
anonymous_gene_1836	1
anonymous_gene_1837	2
anonymous_gene_1838	2
anonymous_gene_1839	2
anonymous_gene_1840	1
anonymous_gene_1841	1
anonymous_gene_1842	1
anonymous_gene_1843	3
anonymous_gene_1844	1
anonymous_gene_1845	3
84689	1
anonymous_gene_1846	3
anonymous_gene_1847	2
anonymous_gene_1848	3
anonymous_gene_1849	1
401827	1
2660	1
anonymous_gene_1850	1
anonymous_gene_1851	1
55545	1
4500	1
100272147	1
anonymous_gene_1852	3
anonymous_gene_1853	3
anonymous_gene_1854	2
139221	1
347273	1
389125	1
anonymous_gene_1855	2
anonymous_gene_1856	2
anonymous_gene_1857	3
255275	1
343263	1
93408	1
10627	2
91807	1
anonymous_gene_1858	2
339344	1
anonymous_gene_1859	1
27163	1
83955	1
203245	1
342977	1
645996	1
anonymous_gene_1860	2
anonymous_gene_1861	2
anonymous_gene_1862	2
anonymous_gene_1863	1
89796	1
23218	1
284565	1
285622	1
148545	1
anonymous_gene_1864	2
anonymous_gene_1865	2
anonymous_gene_1866	1
266655	1
anonymous_gene_1867	1
205251	1
54075	1
54072	1
54070	1
anonymous_gene_1868	1
285908	1
399706	1
anonymous_gene_1869	1
283131	2
anonymous_gene_1870	1
anonymous_gene_1871	2
anonymous_gene_1872	1
anonymous_gene_1873	1
anonymous_gene_1874	1
anonymous_gene_1875	1
26012	1
anonymous_gene_1876	1
anonymous_gene_1877	1
4784	2
133308	1
57224	1
340527	1
anonymous_gene_1878	1
348938	1
55335	1
222698	1
284353	1
579	1
anonymous_gene_1879	2
8996	1
51602	2
147111	1
anonymous_gene_1880	1
594857	1
126382	1
63899	1
387338	1
anonymous_gene_1881	1
anonymous_gene_1882	1
4909	1
728343	1
55999	1
23363	1
anonymous_gene_1883	1
4951	1
284451	1
anonymous_gene_1884	1
118427	1
4975	1
anonymous_gene_1885	1
anonymous_gene_1886	1
anonymous_gene_1887	1
anonymous_gene_1888	2
anonymous_gene_1889	1
anonymous_gene_1890	1
anonymous_gene_1891	1
anonymous_gene_1892	2
anonymous_gene_1893	1
anonymous_gene_1894	2
anonymous_gene_1895	1
anonymous_gene_1896	1
anonymous_gene_1897	1
anonymous_gene_1898	1
anonymous_gene_1899	1
284532	1
anonymous_gene_1900	1
anonymous_gene_1901	2
anonymous_gene_1902	1
anonymous_gene_1903	1
anonymous_gene_1904	2
anonymous_gene_1905	2
anonymous_gene_1906	1
anonymous_gene_1907	1
anonymous_gene_1908	2
anonymous_gene_1909	2
anonymous_gene_1910	1
anonymous_gene_1911	1
anonymous_gene_1912	1
anonymous_gene_1913	1
anonymous_gene_1914	1
anonymous_gene_1915	1
anonymous_gene_1916	1
anonymous_gene_1917	1
anonymous_gene_1918	1
anonymous_gene_1919	1
anonymous_gene_1920	1
anonymous_gene_1921	1
anonymous_gene_1922	1
anonymous_gene_1923	1
anonymous_gene_1924	1
anonymous_gene_1925	1
anonymous_gene_1926	1
anonymous_gene_1927	2
anonymous_gene_1928	1
anonymous_gene_1929	1
anonymous_gene_1930	1
anonymous_gene_1931	1
anonymous_gene_1932	1
anonymous_gene_1933	1
anonymous_gene_1934	1
anonymous_gene_1935	1
anonymous_gene_1936	1
anonymous_gene_1937	1
anonymous_gene_1938	1
anonymous_gene_1939	1
anonymous_gene_1940	1
anonymous_gene_1941	2
anonymous_gene_1942	2
anonymous_gene_1943	1
anonymous_gene_1944	1
anonymous_gene_1945	1
anonymous_gene_1946	1
26341	1
anonymous_gene_1947	1
anonymous_gene_1948	1
anonymous_gene_1949	1
anonymous_gene_1950	2
403277	1
anonymous_gene_1951	1
anonymous_gene_1952	1
anonymous_gene_1953	1
anonymous_gene_1954	1
anonymous_gene_1955	1
anonymous_gene_1956	1
anonymous_gene_1957	1
403284	1
anonymous_gene_1958	1
anonymous_gene_1959	1
anonymous_gene_1960	2
anonymous_gene_1961	1
anonymous_gene_1962	1
26636	1
anonymous_gene_1963	1
anonymous_gene_1964	1
anonymous_gene_1965	1
26492	1
anonymous_gene_1966	1
anonymous_gene_1967	1
anonymous_gene_1968	1
anonymous_gene_1969	1
anonymous_gene_1970	1
anonymous_gene_1971	1
123264	1
23252	1
139562	1
100309464	1
124641	1
anonymous_gene_1972	1
anonymous_gene_1973	1
anonymous_gene_1974	1
anonymous_gene_1975	1
anonymous_gene_1976	2
anonymous_gene_1977	1
anonymous_gene_1978	2
133015	1
anonymous_gene_1979	1
54623	2
203569	1
342979	2
anonymous_gene_1980	1
167153	2
anonymous_gene_1981	1
160065	1
100169851	1
anonymous_gene_1982	1
anonymous_gene_1983	2
54661	1
54660	1
56111	1
56108	1
56102	1
anonymous_gene_1984	1
5137	1
204474	1
55066	1
anonymous_gene_1985	2
93210	1
anonymous_gene_1986	2
51317	1
anonymous_gene_1987	1
5298	1
anonymous_gene_1988	1
54984	1
54103	1
8396	2
644139	1
140464	1
anonymous_gene_1989	1
anonymous_gene_1990	1
219990	1
anonymous_gene_1991	1
anonymous_gene_1992	1
9651	1
anonymous_gene_1993	1
153478	1
440107	1
51177	2
anonymous_gene_1994	1
anonymous_gene_1995	1
anonymous_gene_1996	1
anonymous_gene_1997	1
anonymous_gene_1998	2
64425	2
9883	1
285877	1
266697	1
anonymous_gene_1999	2
730262	1
728945	1
54776	1
anonymous_gene_2000	1
anonymous_gene_2001	1
anonymous_gene_2002	1
55370	1
anonymous_gene_2003	1
51029	2
anonymous_gene_2004	2
anonymous_gene_2005	1
343071	1
400736	1
653619	1
391001	1
440561	1
anonymous_gene_2006	1
56981	1
anonymous_gene_2007	1
56978	1
23574	1
anonymous_gene_2008	1
anonymous_gene_2009	1
5558	1
28997	1
29018	1
anonymous_gene_2010	1
25766	1
55771	1
284338	1
122183	1
729233	1
729246	1
729250	1
643905	1
80758	1
345062	1
158471	2
anonymous_gene_2011	1
anonymous_gene_2012	1
anonymous_gene_2013	1
anonymous_gene_2014	2
26024	1
55037	2
anonymous_gene_2015	2
anonymous_gene_2016	1
anonymous_gene_2017	2
anonymous_gene_2018	1
anonymous_gene_2019	1
anonymous_gene_2020	2
anonymous_gene_2021	2
anonymous_gene_2022	2
anonymous_gene_2023	2
anonymous_gene_2024	1
150962	1
791114	1
170394	1
152138	1
79912	1
169714	1
anonymous_gene_2025	1
anonymous_gene_2026	1
anonymous_gene_2027	2
anonymous_gene_2028	1
83956	1
55698	1
anonymous_gene_2029	1
anonymous_gene_2030	1
anonymous_gene_2031	1
84839	1
anonymous_gene_2032	1
64062	2
anonymous_gene_2033	1
anonymous_gene_2034	1
378948	1
159125	1
159162	1
10231	2
79785	1
anonymous_gene_2035	1
64864	1
731220	1
340526	1
431704	1
6000	1
64285	1
anonymous_gene_2036	1
anonymous_gene_2037	2
anonymous_gene_2038	1
84528	1
158787	1
353116	1
196383	2
150221	1
64777	1
27246	1
anonymous_gene_2039	1
79596	1
55182	1
anonymous_gene_2040	2
anonymous_gene_2041	2
100151684	2
116936	1
anonymous_gene_2042	1
anonymous_gene_2043	1
441212	1
387841	1
100129424	1
100131205	1
649946	2
284942	1
222901	1
118432	1
anonymous_gene_2044	2
85495	2
55197	2
376693	2
100131998	1
27341	1
222967	1
anonymous_gene_2045	1
388015	1
anonymous_gene_2046	1
anonymous_gene_2047	2
anonymous_gene_2048	1
9294	1
1903	1
8698	1
29901	1
140700	1
anonymous_gene_2049	1
23034	2
55095	1
344658	1
142891	2
54809	1
anonymous_gene_2050	2
anonymous_gene_2051	2
anonymous_gene_2052	1
anonymous_gene_2053	1
22904	1
58506	1
anonymous_gene_2054	1
949	1
677768	1
677781	1
677681	1
100124533	1
677679	1
677775	2
677767	2
29106	1
11341	1
anonymous_gene_2055	2
anonymous_gene_2056	1
anonymous_gene_2057	1
10806	2
255812	1
728609	1
anonymous_gene_2058	1
anonymous_gene_2059	1
9919	1
9554	2
7095	2
23231	2
55829	2
anonymous_gene_2060	2
6415	2
51734	1
89778	1
647174	1
anonymous_gene_2061	2
anonymous_gene_2062	1
anonymous_gene_2063	1
anonymous_gene_2064	1
anonymous_gene_2065	1
anonymous_gene_2066	1
anonymous_gene_2067	1
anonymous_gene_2068	1
anonymous_gene_2069	1
anonymous_gene_2070	1
anonymous_gene_2071	1
207107	1
anonymous_gene_2072	1
84197	1
259230	1
166929	1
10603	1
anonymous_gene_2073	1
201175	1
387914	1
51246	1
388336	1
729956	1
23729	1
anonymous_gene_2074	1
55164	1
283514	1
400709	1
anonymous_gene_2075	1
284759	1
128646	1
anonymous_gene_2076	1
63910	1
283238	1
anonymous_gene_2077	1
anonymous_gene_2078	2
anonymous_gene_2079	1
anonymous_gene_2080	1
anonymous_gene_2081	1
anonymous_gene_2082	1
anonymous_gene_2083	1
anonymous_gene_2084	1
9906	1
339665	1
anonymous_gene_2085	1
153129	1
anonymous_gene_2086	1
anonymous_gene_2087	1
124935	1
283537	1
55652	1
57282	1
anonymous_gene_2088	2
anonymous_gene_2089	1
anonymous_gene_2090	2
342615	1
342618	1
200172	1
9597	1
anonymous_gene_2091	2
anonymous_gene_2092	1
anonymous_gene_2093	1
140775	1
342527	1
100170216	1
100191063	1
100126799	1
100170218	1
100170226	1
100170219	1
84973	1
677792	2
100124540	1
677800	2
677802	2
692073	2
677804	1
677806	2
677808	2
677809	2
684959	2
619562	2
677813	1
677814	2
677815	2
677816	1
677821	2
677829	1
677882	1
574040	2
677838	2
26784	1
26775	1
677797	2
654320	2
652966	2
26771	1
100113382	1
338428	1
692058	2
692213	2
692214	2
692057	2
100113391	1
100113389	1
100113393	1
6079	2
anonymous_gene_2094	1
595099	1
26819	3
anonymous_gene_2095	1
26815	2
26804	2
anonymous_gene_2096	1
26773	2
692088	2
26798	1
26795	2
26793	2
26791	2
26790	1
100124516	1
anonymous_gene_2097	1
347686	1
692108	1
692076	1
619564	1
692198	2
26769	2
25826	2
116938	1
692204	1
692207	1
692208	2
692209	2
692210	2
692226	1
29934	2
257364	1
anonymous_gene_2098	1
anonymous_gene_2099	2
anonymous_gene_2100	1
93349	1
anonymous_gene_2101	1
139067	1
anonymous_gene_2102	1
64847	1
124044	1
anonymous_gene_2103	1
145946	1
442590	1
25876	1
anonymous_gene_2104	2
anonymous_gene_2105	1
10638	1
anonymous_gene_2106	1
83985	1
124976	1
anonymous_gene_2107	1
84888	1
56928	1
121665	1
144108	2
5552	2
402055	2
284297	1
7982	1
338069	1
56910	2
8987	2
79689	2
134957	2
27233	1
391257	1
55061	1
anonymous_gene_2108	1
anonymous_gene_2109	1
anonymous_gene_2110	1
anonymous_gene_2111	1
anonymous_gene_2112	1
anonymous_gene_2113	1
anonymous_gene_2114	1
441864	1
anonymous_gene_2115	1
259285	1
259287	1
anonymous_gene_2116	1
55773	2
anonymous_gene_2117	1
9755	1
anonymous_gene_2118	1
anonymous_gene_2119	1
anonymous_gene_2120	1
6988	2
6998	1
anonymous_gene_2121	1
732253	1
anonymous_gene_2122	2
25851	1
374739	1
7012	2
54997	1
anonymous_gene_2123	2
54790	1
56155	1
56154	1
1527	1
7049	2
79725	1
anonymous_gene_2124	2
55623	2
anonymous_gene_2125	1
124842	1
257062	1
64418	1
374395	1
202915	1
8269	1
anonymous_gene_2126	2
130612	1
114801	1
55248	1
anonymous_gene_2127	2
155006	1
51259	1
124446	1
642987	1
387890	1
643236	1
286527	1
51075	2
anonymous_gene_2128	2
anonymous_gene_2129	2
387990	1
7152	1
7153	1
9878	2
63970	1
11076	1
51673	1
127262	1
348825	1
80342	1
anonymous_gene_2130	1
anonymous_gene_2131	1
653192	1
anonymous_gene_2132	1
anonymous_gene_2133	1
205860	1
anonymous_gene_2134	1
anonymous_gene_2135	1
anonymous_gene_2136	1
10102	1
643432	1
144448	1
64591	1
anonymous_gene_2137	1
100131187	2
158427	1
55001	1
153657	1
anonymous_gene_2138	1
158135	1
164395	1
246119	1
252949	1
252951	1
252955	1
114761	1
474150	1
100101120	1
425057	1
80727	1
55000	2
286319	1
51061	2
anonymous_gene_2139	1
441250	1
619491	1
9039	2
55236	2
10422	2
84959	1
anonymous_gene_2140	1
anonymous_gene_2141	1
anonymous_gene_2142	2
23352	2
642623	1
51035	2
127733	1
91544	1
7993	1
anonymous_gene_2143	1
anonymous_gene_2144	1
25989	1
137970	1
anonymous_gene_2145	1
anonymous_gene_2146	1
139596	1
8615	2
anonymous_gene_2147	1
10208	2
11023	1
391518	1
203547	1
anonymous_gene_2148	1
9730	2
anonymous_gene_2149	1
155382	1
147645	1
342865	1
79679	1
56664	1
56663	1
146177	1
200403	1
402117	1
anonymous_gene_2150	1
100287171	1
anonymous_gene_2151	2
155368	1
57418	1
401551	1
anonymous_gene_2152	1
anonymous_gene_2153	1
79726	1
55100	2
79968	1
349136	1
55093	1
123720	1
anonymous_gene_2154	1
58525	1
anonymous_gene_2155	1
anonymous_gene_2156	1
80014	1
anonymous_gene_2157	1
anonymous_gene_2158	2
anonymous_gene_2159	2
170627	1
7503	1
150223	1
285525	1
374887	1
anonymous_gene_2160	1
80149	1
85463	1
340152	1
anonymous_gene_2161	2
anonymous_gene_2162	1
386607	1
anonymous_gene_2163	1
anonymous_gene_2164	1
anonymous_gene_2165	1
7678	2
anonymous_gene_2166	1
anonymous_gene_2167	1
7754	2
129025	1
55609	1
anonymous_gene_2168	1
anonymous_gene_2169	1
anonymous_gene_2170	1
anonymous_gene_2171	1
anonymous_gene_2172	1
anonymous_gene_2173	1
anonymous_gene_2174	1
79750	1
anonymous_gene_2175	1
anonymous_gene_2176	1
anonymous_gene_2177	1
anonymous_gene_2178	1
anonymous_gene_2179	2
anonymous_gene_2180	1
anonymous_gene_2181	1
anonymous_gene_2182	1
anonymous_gene_2183	1
anonymous_gene_2184	1
anonymous_gene_2185	2
57473	1
170958	1
anonymous_gene_2186	2
100289635	1
anonymous_gene_2187	1
163223	2
168417	1
anonymous_gene_2188	1
anonymous_gene_2189	1
441234	1
170960	2
7626	1
91661	2
79970	1
100289678	1
anonymous_gene_2190	1
55552	2
anonymous_gene_2191	1
152485	1
anonymous_gene_2192	1
162962	2
54753	1
345462	1
400713	2
131368	1
222696	1
221302	1
anonymous_gene_2193	2
anonymous_gene_2194	1
anonymous_gene_2195	1
anonymous_gene_2196	2
anonymous_gene_2197	1
anonymous_gene_2198	2
anonymous_gene_2199	1
anonymous_gene_2200	2
anonymous_gene_2201	1
anonymous_gene_2202	1
anonymous_gene_2203	1
anonymous_gene_2204	1
anonymous_gene_2205	1
anonymous_gene_2206	1
anonymous_gene_2207	1
anonymous_gene_2208	1
anonymous_gene_2209	1
anonymous_gene_2210	2
anonymous_gene_2211	2
344752	1
79963	1
anonymous_gene_2212	1
anonymous_gene_2213	1
anonymous_gene_2214	2
anonymous_gene_2215	1
anonymous_gene_2216	1
anonymous_gene_2217	1
anonymous_gene_2218	1
54988	1
79611	1
284382	1
anonymous_gene_2219	1
161931	1
11095	1
22850	1
anonymous_gene_2220	1
64782	1
anonymous_gene_2221	1
anonymous_gene_2222	1
116986	1
84803	1
27245	1
anonymous_gene_2223	2
anonymous_gene_2224	1
441282	1
340811	1
anonymous_gene_2225	1
644974	1
54784	1
200420	1
anonymous_gene_2226	1
anonymous_gene_2227	2
anonymous_gene_2228	2
anonymous_gene_2229	2
266	1
anonymous_gene_2230	1
90806	2
anonymous_gene_2231	2
23141	2
651746	1
390616	1
57730	1
338699	2
339416	1
54851	1
65124	1
203286	1
57101	1
57719	1
anonymous_gene_2232	1
anonymous_gene_2233	1
anonymous_gene_2234	1
anonymous_gene_2235	1
anonymous_gene_2236	1
anonymous_gene_2237	2
548636	1
503640	1
anonymous_gene_2238	1
anonymous_gene_2239	1
339231	1
anonymous_gene_2240	1
anonymous_gene_2241	1
84517	1
92714	1
91947	2
414	1
anonymous_gene_2242	1
anonymous_gene_2243	1
anonymous_gene_2244	1
anonymous_gene_2245	1
anonymous_gene_2246	1
55102	1
23300	2
anonymous_gene_2247	1
432369	1
anonymous_gene_2248	2
anonymous_gene_2249	1
